MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.001
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 11:54:34)

Data:
Time,Channel 1,Channel 2
0.421,0.19078064,0.019477844
0.422,0.16218567,0.05267334
0.423,0.21560669,0.061920166
0.424,0.1381073,0.065834045
0.425,0.2253418,0.08958435
0.426,0.12759399,0.085777283
0.427,0.23193359,0.064315796
0.428,0.1416626,0.069091797
0.429,0.22457886,0.040092468
0.43,0.14709473,0.027763366
0.431,0.21835327,0.036026001
0.432,0.15364075,0.039237976
0.433,0.19837952,0.036117554
0.434,0.18951416,0.035072326
0.435,0.16613769,0.027114868
0.436,0.21813965,0.022354126
0.437,0.14498901,0.029449463
0.438,0.22982788,0.022613525
0.439,0.1300354,0.00067138651
0.44,0.23452759,0.015647888
0.441,0.13969421,0.015167236
0.442,0.22589111,0.037124634
0.443,0.15045166,0.050170898
0.444,0.21969604,0.061187744
0.445,0.15516663,0.077667236
0.446,0.19952393,0.083892822
0.447,0.18899536,0.060813904
0.448,0.17051697,0.057266235
0.449,0.21588135,0.026794433
0.45,0.15441894,0.024780273
0.451,0.23057556,0.023193359
0.452,0.13363647,0.036705017
0.453,0.23423767,0.03163147
0.454,0.13525391,0.026145935
0.455,0.22659302,0.020011902
0.456,0.15266418,0.018981933
0.457,0.22497559,0.019844055
0.458,0.14871216,0.014129638
0.459,0.20852661,0.0020065306
0.46,0.1778717,0.002807617
0.461,0.18078613,0.014472961
0.462,0.20915222,0.039360046
0.463,0.15817261,0.045845032
0.464,0.23176575,0.053741455
0.465,0.13510132,0.07850647
0.466,0.23602295,0.066665649
0.467,0.13923645,0.054634094
0.468,0.2278595,0.055786133
0.469,0.15100098,0.019821167
0.47,0.23275757,0.018669128
0.471,0.15060425,0.023910522
0.472,0.21820068,0.020889282
0.473,0.16860962,0.025802612
0.474,0.18728638,0.024398804
0.475,0.20391846,0.0095977781
0.476,0.17295837,0.013244629
0.477,0.23057556,0.015213012
0.478,0.14147949,0.0098190306
0.479,0.24075317,-0.0059814455
0.48,0.13267517,-0.0035781862
0.481,0.22879028,-0.0021896364
0.482,0.15129089,0.024673462
0.483,0.22955322,0.030899048
0.484,0.15315247,0.042976379
0.485,0.22035217,0.073257446
0.486,0.17071533,0.053016662
0.487,0.19338989,0.045394897
0.488,0.19615173,0.047042846
0.489,0.17805481,0.0065307615
0.49,0.22213745,0.0046691892
0.491,0.14665222,0.020523071
0.492,0.24365234,0.0084991453
0.493,0.13656616,0.022880554
0.494,0.22994995,0.020736694
0.495,0.14767456,-0.00044250509
0.496,0.23451233,0.014007568
0.497,0.15283203,0.0076446531
0.498,0.23121643,0.00083160379
0.499,0.16091919,-0.013145447
0.5,0.20268249,-0.0051269533
0.501,0.1859436,-0.012138367
0.502,0.18435669,0.031105041
0.503,0.22076416,0.032119751
0.504,0.14724731,0.033325195
0.505,0.24398804,0.060455322
0.506,0.1375885,0.056137085
0.507,0.2318573,0.04070282
0.508,0.1477356,0.039474487
0.509,0.23570251,0.0052413938
0.51,0.14920044,-0.0017852785
0.511,0.23268127,0.014205932
0.512,0.16094971,0.0054168699
0.513,0.21133423,0.005302429
0.514,0.1802063,0.0082855222
0.515,0.19039917,-0.002548218
0.516,0.20903015,-0.0054244997
0.517,0.16125488,0.0031356809
0.518,0.24235535,-0.004714966
0.519,0.14292908,-0.023490906
0.52,0.23518372,-0.01121521
0.521,0.14558411,-0.01361084
0.522,0.23472595,0.018470764
0.523,0.14955139,0.025894165
0.524,0.23590088,0.02116394
0.525,0.16607666,0.059638977
0.526,0.2146759,0.04863739
0.527,0.17825317,0.025039673
0.528,0.1940918,0.032836914
0.529,0.20381165,-0.003417969
0.53,0.16642761,-0.015609741
0.531,0.23962402,0.0002593992
0.532,0.14749145,0.005592346
0.533,0.23710632,-0.0071868899
0.534,0.14289856,0.0087738035
0.535,0.2325592,-0.010147095
0.536,0.14550781,-0.018081665
0.537,0.23548889,0.0042877195
0.538,0.15979004,-0.012390137
0.539,0.22122192,-0.034118653
0.54,0.17170715,-0.015731812
0.541,0.1982727,-0.023796082
0.542,0.19975281,0.0052032469
0.543,0.16966248,0.023483276
0.544,0.23629761,0.021011352
0.545,0.14526367,0.044761658
0.546,0.23928833,0.042640686
0.547,0.14382935,0.027053833
0.548,0.2336731,0.019706726
0.549,0.13919067,-0.0090103152
0.55,0.23532104,-0.016357422
0.551,0.15705872,-0.0083541872
0.552,0.22584534,-0.0020141604
0.553,0.17282104,-0.0060501101
0.554,0.20529175,-0.0099639895
0.555,0.18774414,-0.018470764
0.556,0.17007446,-0.019989014
0.557,0.23278809,-0.018760681
0.558,0.14607239,-0.014419556
0.559,0.24197388,-0.038734436
0.56,0.14430237,-0.027893067
0.561,0.23556519,-0.032089234
0.562,0.14334106,0.00050353983
0.563,0.23381042,0.0084457395
0.564,0.1603241,0.012840271
0.565,0.22380066,0.031654358
0.566,0.1729126,0.036743164
0.567,0.20944214,0.020202637
0.568,0.19137573,0.0032272337
0.569,0.17227173,-0.015815735
0.57,0.22428894,-0.02583313
0.571,0.1484375,-0.019859314
0.572,0.24273682,-0.010215759
0.573,0.14567566,-0.014419556
0.574,0.23428345,-0.022171021
0.575,0.13873291,-0.03011322
0.576,0.23065186,-0.024757385
0.577,0.15003967,-0.03226471
0.578,0.22547913,-0.022399903
0.579,0.16960144,-0.047439575
0.58,0.21365356,-0.036720276
0.581,0.18807983,-0.035629273
0.582,0.17430115,-0.0043563845
0.583,0.22399902,-0.0034790041
0.584,0.14527893,0.010086059
0.585,0.24136352,0.036636352
0.586,0.14604187,0.020874023
0.587,0.23297119,0.016777038
0.588,0.13816833,0.0050735472
0.589,0.23384094,-0.028335572
0.59,0.14970398,-0.032585144
0.591,0.22463989,-0.018470764
0.592,0.16397095,-0.027046204
0.593,0.21383667,-0.020240784
0.594,0.18501282,-0.023788452
0.595,0.17700195,-0.037071228
0.596,0.22140503,-0.034301758
0.597,0.14321899,-0.031196594
0.598,0.23687744,-0.038101196
0.599,0.14482117,-0.050735474
0.6,0.23851013,-0.039268494
0.601,0.14254761,-0.051185608
0.602,0.23208618,-0.010185242
0.603,0.1493988,-0.0091400149
0.604,0.21716309,-0.0040969851
0.605,0.16744995,0.022842407
0.606,0.20561218,0.009750366
0.607,0.19059753,0.0020904539
0.608,0.17398071,-0.0010833742
0.609,0.21818542,-0.044296265
0.61,0.13995361,-0.041725159
0.611,0.23513794,-0.029556275
0.612,0.1415863,-0.041793823
0.613,0.23306274,-0.025306702
0.614,0.1403656,-0.031410217
0.615,0.23156738,-0.048309326
0.616,0.14500427,-0.036392212
0.617,0.21789551,-0.036743164
0.618,0.15969849,-0.050628662
0.619,0.20858765,-0.054725647
0.62,0.18595886,-0.048156738
0.621,0.1749115,-0.060676575
0.622,0.22311401,-0.015762329
0.623,0.13996887,-0.012802124
0.624,0.23236084,-0.015472412
0.625,0.13981628,0.018989563
0.626,0.22924805,0.0090255735
0.627,0.1411438,-0.0050506594
0.628,0.23519897,-0.0060272219
0.629,0.14793396,-0.042816162
0.63,0.21708679,-0.052505493
0.631,0.15475464,-0.033470154
0.632,0.20352173,-0.039390564
0.633,0.17979431,-0.040534973
0.634,0.17958069,-0.034385681
0.635,0.21672058,-0.052932739
0.636,0.1395874,-0.052932739
0.637,0.2278595,-0.047477722
0.638,0.13525391,-0.050750733
0.639,0.23001099,-0.075302124
0.64,0.13876343,-0.056015015
0.641,0.2320404,-0.058784485
0.642,0.14363098,-0.029571533
0.643,0.21318054,-0.019699097
0.644,0.15377808,-0.021789551
0.645,0.20085144,0.0043106077
0.646,0.17778015,0.001937866
0.647,0.17672729,-0.011039734
0.648,0.21516418,-0.020645142
0.649,0.14329529,-0.044540405
0.65,0.22987366,-0.06956482
0.651,0.1321106,-0.045227051
0.652,0.22714233,-0.047714234
0.653,0.12986755,-0.055641175
