MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,1E-006
Trigger Point [%],49.599998474
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,500
Start Time,System.DateTime (12/03/2021 15:28:50)

Data:
Time,Channel 1,Channel 2
0.000354,0.22200012,0.0081100462
0.000355,0.22151184,0.005844116
0.000356,0.22262573,0.0033569334
0.000357,0.22320557,0.00047302225
0.000358,0.21391296,-0.00138855
0.000359,0.19276428,-0.0020217898
0.00036,0.17068481,-0.001716614
0.000361,0.15072632,0.00016784647
0.000362,0.13526916,0.0019836424
0.000363,0.12956238,0.0032424925
0.000364,0.12284851,0.0052871702
0.000365,0.11724853,0.0082244871
0.000366,0.11482239,0.0099411009
0.000367,0.1158905,0.011917114
0.000368,0.1211853,0.013221741
0.000369,0.13790894,0.014190674
0.00037,0.1592865,0.013694763
0.000371,0.18075561,0.011619568
0.000372,0.19607544,0.0093688963
0.000373,0.20558166,0.0067291258
0.000374,0.20898437,0.0044403074
0.000375,0.21133423,0.0020599363
0.000376,0.21878052,-0.00090026877
0.000377,0.2243042,-0.004211426
0.000378,0.21888733,-0.0063095095
0.000379,0.20602417,-0.0081787111
0.00038,0.18795776,-0.0092620852
0.000381,0.16738892,-0.0084381106
0.000382,0.14578247,-0.0069656374
0.000383,0.12754822,-0.0053558352
0.000384,0.12063599,-0.0033493044
0.000385,0.11569214,-0.0015716555
0.000386,0.10852051,0.00038146952
0.000387,0.10293579,0.0029602049
0.000388,0.10348511,0.0051879881
0.000389,0.11338806,0.0065002439
0.00039,0.1290741,0.0071868894
0.000391,0.14797974,0.0062713621
0.000392,0.17037964,0.0043411253
0.000393,0.19021606,0.0018310545
0.000394,0.20095825,-0.00065612814
0.000395,0.20504761,-0.0030822756
0.000396,0.20584106,-0.0060424807
0.000397,0.20895386,-0.0085144045
0.000398,0.21061707,-0.011276245
0.000399,0.20822144,-0.014144898
0.0004,0.19847107,-0.015907288
0.000401,0.17683411,-0.016578675
0.000402,0.15452576,-0.016029358
0.000403,0.13752747,-0.014976502
0.000404,0.12496948,-0.013267517
0.000405,0.11288452,-0.01197815
0.000406,0.1050415,-0.009239197
0.000407,0.10348511,-0.0077514651
0.000408,0.1023407,-0.005836487
0.000409,0.099838256,-0.003883362
0.00041,0.099822998,-0.0020675661
0.000411,0.11471558,-0.0012817385
0.000412,0.13755798,-0.0011901858
