MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,10
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.0001
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (10/03/2021 13:53:10)

Data:
Time,Channel 1,Channel 2
0.0419,0.17391968,0.39215088
0.042,0.15805054,-0.16326904
0.0421,0.21847534,-0.51559448
0.0422,0.23231506,0.051879883
0.0423,0.17710876,0.51864624
0.0424,0.15617371,-0.12145996
0.0425,0.21907043,-0.418396
0.0426,0.23794556,-0.050048828
0.0427,0.16452026,0.40542603
0.0428,0.14904785,-0.16220093
0.0429,0.23066711,-0.55389404
0.043,0.24099731,0.019836426
0.0431,0.15745544,0.39031982
0.0432,0.15090942,-0.30105591
0.0433,0.23904419,-0.57235718
0.0434,0.23355102,0.11795044
0.0435,0.14761352,0.38116455
0.0436,0.15934753,-0.4095459
0.0437,0.24368286,-0.56121826
0.0438,0.22903442,0.13046265
0.0439,0.14450073,0.30273437
0.044,0.15872192,-0.44494629
0.0441,0.24493408,-0.49835205
0.0442,0.22814941,0.18585205
0.0443,0.14176941,0.24169922
0.0444,0.15518188,-0.38238525
0.0445,0.24490356,-0.47042847
0.0446,0.22769165,0.12512207
0.0447,0.13833618,0.15686035
0.0448,0.16027832,-0.58197022
0.0449,0.2492218,-0.48446655
0.045,0.22067261,0.26046753
0.0451,0.13607788,0.098571777
0.0452,0.17056274,-0.46142578
0.0453,0.24662781,-0.25009155
0.0454,0.21342468,0.29815674
0.0455,0.13711548,0.23742676
0.0456,0.16975403,-0.50674438
0.0457,0.24220276,-0.40786743
0.0458,0.21086121,0.14434814
0.0459,0.13999939,-0.0041198733
0.046,0.16931152,-0.71624756
0.0461,0.23764038,-0.38238525
0.0462,0.20513916,0.15686035
0.0463,0.1383667,-0.068664551
0.0464,0.17544556,-0.58959961
0.0465,0.2348938,-0.31356812
0.0466,0.19758606,0.16937256
0.0467,0.14009094,-0.10925293
0.0468,0.17965698,-0.66101074
0.0469,0.22999573,-0.30487061
0.047,0.19445801,0.12756348
0.0471,0.14512634,-0.13427734
0.0472,0.18113708,-0.49514771
0.0473,0.22946167,-0.32150269
0.0474,0.19239807,0.098419189
0.0475,0.14289856,-0.072784424
0.0476,0.18281555,-0.70495605
0.0477,0.23306274,-0.33538818
0.0478,0.18710327,0.19760132
0.0479,0.13562012,-0.16204834
0.048,0.18629456,-0.69046021
0.0481,0.23109436,-0.30136108
0.0482,0.17973328,0.18066406
0.0483,0.13734436,-0.25604248
0.0484,0.19400024,-0.72479248
0.0485,0.22622681,-0.12069702
0.0486,0.17262268,0.16265869
0.0487,0.14123535,-0.14480591
0.0488,0.19593811,-0.72479248
0.0489,0.22647095,-0.37368774
0.049,0.17036438,0.29541016
0.0491,0.13479614,-0.20584106
0.0492,0.19822693,-0.74630737
0.0493,0.23092651,-0.20141602
0.0494,0.16503906,0.23086548
0.0495,0.1328125,-0.36071777
0.0496,0.21096802,-0.73272705
0.0497,0.22911072,-0.16921997
0.0498,0.150177,0.20233154
0.0499,0.13633728,-0.41519165
0.05,0.21884155,-0.75561523
0.0501,0.22155762,-0.13000488
0.0502,0.14379883,0.19821167
0.0503,0.14041138,-0.47622681
0.0504,0.2230072,-0.72387695
0.0505,0.21957397,-0.13702393
0.0506,0.14089966,0.22628784
0.0507,0.1394043,-0.52246094
0.0508,0.22067261,-0.65582275
0.0509,0.21981811,-0.089569092
0.051,0.13140869,0.14724731
0.0511,0.13894653,-0.52001953
0.0512,0.22924805,-0.71975708
0.0513,0.21435547,-0.054473877
0.0514,0.12536621,0.089111328
0.0515,0.14407349,-0.57830811
0.0516,0.23062134,-0.65078735
0.0517,0.20407104,-0.0077819826
0.0518,0.12304687,0.028991699
0.0519,0.14962769,-0.58914185
0.052,0.22659302,-0.57952881
0.0521,0.20295715,-0.03982544
0.0522,0.12675476,-0.041503906
0.0523,0.1494751,-0.56167603
0.0524,0.22561645,-0.5430603
0.0525,0.20155334,-0.043182373
0.0526,0.12316894,-0.1612854
0.0527,0.14710998,-0.66436768
0.0528,0.22587585,-0.55053711
0.0529,0.19804382,0.034484863
0.053,0.12554932,-0.15472412
0.0531,0.15734863,-0.7258606
0.0532,0.21939087,-0.51651001
0.0533,0.18708801,0.039978027
0.0534,0.1262207,-0.17974854
0.0535,0.16148376,-0.60150147
0.0536,0.21588135,-0.54504395
0.0537,0.18511963,-0.033111572
0.0538,0.12339783,-0.28045654
0.0539,0.15470886,-0.66497803
0.054,0.21203613,-0.45166016
0.0541,0.18359375,0.031585693
0.0542,0.120224,-0.18585205
0.0543,0.15682983,-0.74417114
0.0544,0.21368408,-0.43380737
0.0545,0.17355347,0.095825195
