MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,1E-006
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (10/03/2021 13:33:59)

Data:
Time,Channel 1,Channel 2
0.000595,0.088012695,-0.01133728
0.000596,0.085830688,-0.0046310427
0.000597,0.085189819,0.0042037962
0.000598,0.0884552,0.010223388
0.000599,0.089096069,0.010177612
0.0006,0.086288452,0.004722595
0.000601,0.084838867,0.0059661863
0.000602,0.089752197,0.009750366
0.000603,0.10072327,-0.010353089
0.000604,0.10293579,-0.062774658
0.000605,0.09576416,-0.10992432
0.000606,0.091445922,-0.13598633
0.000607,0.084823608,-0.14422607
0.000608,0.085311889,-0.13302612
0.000609,0.092544555,-0.13034821
0.00061,0.089508056,-0.1470871
0.000611,0.083465576,-0.15167999
0.000612,0.083953857,-0.14646912
0.000613,0.080612182,-0.13788605
0.000614,0.071121215,-0.1114502
0.000615,0.068237304,-0.062767029
0.000616,0.074859619,-0.0129776
0.000617,0.082382202,0.01145935
0.000618,0.087493896,0.0041198728
0.000619,0.082000732,-0.012245178
0.00062,0.072753906,-0.0074920656
0.000621,0.076446533,0.019760132
0.000622,0.08694458,0.025390625
0.000623,0.090606689,-0.00011444113
0.000624,0.08795166,-0.032997132
0.000625,0.088470459,-0.06111145
0.000626,0.092422485,-0.092018128
0.000627,0.089569091,-0.13146973
0.000628,0.08088684,-0.15278626
0.000629,0.077560424,-0.14680481
0.00063,0.080947876,-0.13599396
0.000631,0.084442138,-0.13623047
0.000632,0.085083007,-0.14826202
0.000633,0.079681396,-0.16134644
0.000634,0.070571899,-0.14911652
0.000635,0.065124511,-0.10636902
0.000636,0.06803894,-0.057304383
0.000637,0.072296142,-0.025245667
0.000638,0.072433471,-0.0052032473
0.000639,0.075592041,0.0075988767
0.00064,0.078964233,0.0069503782
0.000641,0.076400756,-0.0024414065
0.000642,0.072998046,-0.000846863
0.000643,0.073287963,0.011306762
0.000644,0.081100463,0.013298034
0.000645,0.090911865,-0.016265869
0.000646,0.089385986,-0.069297791
0.000647,0.081283569,-0.11039734
0.000648,0.078918457,-0.13084412
0.000649,0.078277587,-0.13692474
0.00065,0.079315185,-0.14385986
0.000651,0.075820922,-0.14759064
0.000652,0.076049804,-0.1464386
0.000653,0.076538086,-0.1463089
0.000654,0.077316284,-0.1502533
0.000655,0.06954956,-0.14815521
0.000656,0.058975219,-0.11805725
0.000657,0.061065673,-0.063674927
0.000658,0.067901611,-0.022254944
0.000659,0.072372436,-0.0061340334
0.00066,0.072052002,-0.0056304934
0.000661,0.070297241,-0.0056533816
0.000662,0.068191528,0.002731323
0.000663,0.070953369,0.012580871
0.000664,0.074951171,0.011878967
0.000665,0.076202392,-0.00082397482
0.000666,0.081176757,-0.020187378
0.000667,0.084228515,-0.057060242
0.000668,0.083343505,-0.099136353
0.000669,0.079833984,-0.13624573
0.00067,0.073104858,-0.15357208
0.000671,0.070358276,-0.1473465
0.000672,0.073394775,-0.13746643
0.000673,0.07685852,-0.14373779
0.000674,0.072372436,-0.15085602
0.000675,0.072967529,-0.15291595
0.000676,0.06401062,-0.14813995
0.000677,0.056396484,-0.10993958
0.000678,0.062377929,-0.060379029
0.000679,0.066375732,-0.030593872
0.00068,0.066497802,-0.015769959
0.000681,0.067718505,-0.0027770998
0.000682,0.069885253,-0.0024108889
0.000683,0.069198608,-0.0048904421
0.000684,0.064956665,0.00050353983
0.000685,0.068130493,0.013336181
0.000686,0.075332641,0.012130737
0.000687,0.081817627,-0.013458252
0.000688,0.082504272,-0.058708191
0.000689,0.07698059,-0.098960877
0.00069,0.076065063,-0.12205505
0.000691,0.074493408,-0.13920593
0.000692,0.072158813,-0.1469574
0.000693,0.070648193,-0.14624786
0.000694,0.071136474,-0.14440918
0.000695,0.073089599,-0.14641571
0.000696,0.07182312,-0.15509796
0.000697,0.062652587,-0.14998627
0.000698,0.057403564,-0.11607361
0.000699,0.056427002,-0.071418762
0.0007,0.059753418,-0.025123596
0.000701,0.066757202,0.0018615721
0.000702,0.072036743,0.00024414041
0.000703,0.067184448,-0.0085906985
0.000704,0.063079834,-0.0017471316
0.000705,0.066864013,0.012908935
0.000706,0.073669433,0.0131073
0.000707,0.072814941,-0.0047454836
0.000708,0.073242187,-0.021034241
0.000709,0.079086303,-0.045173645
0.00071,0.082046508,-0.084472656
0.000711,0.077911377,-0.12523651
0.000712,0.069213867,-0.14735413
0.000713,0.066009521,-0.13812256
0.000714,0.07182312,-0.1276474
0.000715,0.075515747,-0.13770294
0.000716,0.070693969,-0.1498642
0.000717,0.06980896,-0.15045929
0.000718,0.065750122,-0.14457703
0.000719,0.058105468,-0.12025452
0.00072,0.056304931,-0.076461792
0.000721,0.061401367,-0.035697937
0.000722,0.062728881,-0.012870789
0.000723,0.065948486,0.0060882566
0.000724,0.070480346,0.011306762
0.000725,0.069061279,0.001144409
0.000726,0.063690185,0.00090026834
0.000727,0.06552124,0.014457702
0.000728,0.072555542,0.019065857
0.000729,0.082244873,-0.0015258791
0.00073,0.082855224,-0.048225403
0.000731,0.07774353,-0.090621948
0.000732,0.07585144,-0.11567688
